provider,job_id,backend,status,created_at,started_at,ended_at,runtime_ms,shots,session_id,input_format,n_qubits,depth,n_ops,single_qubit_gates,two_qubit_gates,three_qubit_gates,measure_ops,gate_counts_json,qiskit_framework,critical_path_length,connected_components,num_cliffords,num_non_cliffords,num_parameters,circuit_metrics_json
ibmq,d5bsrl1smlfc739mqq6g,ibm_boston,Completed,2026-01-02 13:53:24.380605+00:00,2026-01-02 13:53:25.027095+00:00,2026-01-02 13:57:41.300852+00:00,256273.75699999998,,,runtime_inputs,156,24559,39487,30160,9327,1,12,"{""sx"": 16771, ""rz"": 13239, ""cz"": 9327, ""x"": 138, ""measure"": 12, ""barrier"": 1}",qiskit,24559,1,26249,13239,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24559, ""connected_components"": 1, ""num_cliffords"": 26249, ""num_non_cliffords"": 13239, ""num_parameters"": 4}"
ibmq,d57fo3rht8fs73a2pjhg,ibm_fez,Completed,2025-12-26 21:20:15.612441+00:00,2025-12-26 21:20:16.347790+00:00,2025-12-26 21:24:00.699285+00:00,224351.495,,,runtime_inputs,156,22480,37110,27702,9408,1,12,"{""sx"": 16985, ""rz"": 10597, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,22480,1,26514,10597,0,"{""framework"": ""qiskit"", ""critical_path_length"": 22480, ""connected_components"": 1, ""num_cliffords"": 26514, ""num_non_cliffords"": 10597, ""num_parameters"": 0}"
ibmq,d57fm6hsmlfc739ile90,ibm_fez,Completed,2025-12-26 21:16:10.572698+00:00,2025-12-26 21:16:11.421918+00:00,2025-12-26 21:20:13.816797+00:00,242394.87900000002,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57fk6gnsj9s73b4ndjg,ibm_fez,Completed,2025-12-26 21:11:54.590715+00:00,2025-12-26 21:11:55.499019+00:00,2025-12-26 21:16:08.623456+00:00,253124.437,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57fi89smlfc739ilad0,ibm_fez,Completed,2025-12-26 21:07:45.739430+00:00,2025-12-26 21:07:46.599726+00:00,2025-12-26 21:11:52.720408+00:00,246120.682,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57fga9smlfc739il8gg,ibm_fez,Completed,2025-12-26 21:03:37.546886+00:00,2025-12-26 21:03:38.791179+00:00,2025-12-26 21:07:43.636913+00:00,244845.734,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57fe7onsj9s73b4n7i0,ibm_fez,Completed,2025-12-26 20:59:11.099958+00:00,2025-12-26 20:59:12.113109+00:00,2025-12-26 21:03:35.788432+00:00,263675.323,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57fc9psmlfc739il4k0,ibm_fez,Completed,2025-12-26 20:55:04.019729+00:00,2025-12-26 20:55:05.128756+00:00,2025-12-26 20:59:09.284067+00:00,244155.31100000002,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57facpsmlfc739il2sg,ibm_fez,Completed,2025-12-26 20:50:59.648110+00:00,2025-12-26 20:51:00.840296+00:00,2025-12-26 20:55:02.324894+00:00,241484.598,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57f8f7p3tbc73aq7e40,ibm_fez,Completed,2025-12-26 20:46:52.659757+00:00,2025-12-26 20:46:53.743116+00:00,2025-12-26 20:50:57.064012+00:00,243320.896,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57f6f8nsj9s73b4n0jg,ibm_fez,Completed,2025-12-26 20:42:37.048541+00:00,2025-12-26 20:42:38.277454+00:00,2025-12-26 20:46:51.002824+00:00,252725.37,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57f4bjht8fs73a2p0sg,ibm_fez,Completed,2025-12-26 20:38:06.805839+00:00,2025-12-26 20:38:07.716295+00:00,2025-12-26 20:42:35.366523+00:00,267650.228,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57f12gnsj9s73b4mrog,ibm_fez,Completed,2025-12-26 20:31:06.341220+00:00,2025-12-26 20:31:07.542277+00:00,2025-12-26 20:38:05.141366+00:00,417599.089,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57eu53ht8fs73a2or90,ibm_fez,Completed,2025-12-26 20:24:52.936383+00:00,2025-12-26 20:24:53.879542+00:00,2025-12-26 20:31:04.437489+00:00,370557.947,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57es88nsj9s73b4mngg,ibm_fez,Completed,2025-12-26 20:20:49.622978+00:00,2025-12-26 20:20:50.185498+00:00,2025-12-26 20:24:50.998049+00:00,240812.551,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57epu7p3tbc73aq712g,ibm_fez,Completed,2025-12-26 20:15:52.240402+00:00,2025-12-26 20:15:52.757055+00:00,2025-12-26 20:20:47.733959+00:00,294976.904,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57eo0onsj9s73b4mjj0,ibm_fez,Completed,2025-12-26 20:11:48.067656+00:00,2025-12-26 20:11:49.159845+00:00,2025-12-26 20:15:50.544514+00:00,241384.669,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57em3fp3tbc73aq6tlg,ibm_fez,Completed,2025-12-26 20:07:41.784433+00:00,2025-12-26 20:07:42.737193+00:00,2025-12-26 20:11:45.923810+00:00,243186.617,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57ek67p3tbc73aq6s00,ibm_fez,Completed,2025-12-26 20:03:36.315606+00:00,2025-12-26 20:03:37.051195+00:00,2025-12-26 20:07:39.620883+00:00,242569.68800000002,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57ei93ht8fs73a2ogjg,ibm_fez,Completed,2025-12-26 19:59:32.954571+00:00,2025-12-26 19:59:34.194209+00:00,2025-12-26 20:03:34.606058+00:00,240411.849,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57egbonsj9s73b4mcp0,ibm_fez,Completed,2025-12-26 19:55:28.029790+00:00,2025-12-26 19:55:29.026434+00:00,2025-12-26 19:59:31.260525+00:00,242234.09100000001,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57ee8jht8fs73a2od10,ibm_fez,Completed,2025-12-26 19:50:58.234066+00:00,2025-12-26 19:50:58.865779+00:00,2025-12-26 19:55:25.788007+00:00,266922.228,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57ecbgnsj9s73b4m96g,ibm_fez,Completed,2025-12-26 19:46:54.191166+00:00,2025-12-26 19:46:54.856257+00:00,2025-12-26 19:50:56.555841+00:00,241699.58399999997,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57eabhsmlfc739ik6cg,ibm_fez,Completed,2025-12-26 19:42:38.906454+00:00,2025-12-26 19:42:40.180993+00:00,2025-12-26 19:46:52.642953+00:00,252461.96,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57e8d0nsj9s73b4m5jg,ibm_fez,Completed,2025-12-26 19:38:28.381284+00:00,2025-12-26 19:38:29.057422+00:00,2025-12-26 19:42:37.031122+00:00,247973.7,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57e6enp3tbc73aq6fr0,ibm_fez,Completed,2025-12-26 19:34:18.135429+00:00,2025-12-26 19:34:18.828109+00:00,2025-12-26 19:38:26.403868+00:00,247575.759,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57e4a8nsj9s73b4m1v0,ibm_fez,Completed,2025-12-26 19:29:45.851608+00:00,2025-12-26 19:29:46.724883+00:00,2025-12-26 19:34:16.174598+00:00,269449.715,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57e2d3ht8fs73a2o2g0,ibm_fez,Completed,2025-12-26 19:25:40.356754+00:00,2025-12-26 19:25:41.217105+00:00,2025-12-26 19:29:44.190125+00:00,242973.02,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57e0fbht8fs73a2o0p0,ibm_fez,Completed,2025-12-26 19:21:33.636177+00:00,2025-12-26 19:21:34.155790+00:00,2025-12-26 19:25:38.612831+00:00,244457.041,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57duhvp3tbc73aq68og,ibm_fez,Completed,2025-12-26 19:17:27.215510+00:00,2025-12-26 19:17:27.912676+00:00,2025-12-26 19:21:31.827346+00:00,243914.67,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dsk3ht8fs73a2nt80,ibm_fez,Completed,2025-12-26 19:13:20.382813+00:00,2025-12-26 19:13:21.197310+00:00,2025-12-26 19:17:25.482931+00:00,244285.62099999998,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dqmrht8fs73a2nr6g,ibm_fez,Completed,2025-12-26 19:09:15.296769+00:00,2025-12-26 19:09:15.939078+00:00,2025-12-26 19:13:17.873414+00:00,241934.336,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dop9smlfc739ijljg,ibm_fez,Completed,2025-12-26 19:05:09.535693+00:00,2025-12-26 19:05:11.195957+00:00,2025-12-26 19:09:13.459942+00:00,242263.985,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dmrvp3tbc73aq60f0,ibm_fez,Completed,2025-12-26 19:01:03.605293+00:00,2025-12-26 19:01:04.175148+00:00,2025-12-26 19:05:07.489877+00:00,243314.729,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dkubht8fs73a2nk6g,ibm_fez,Completed,2025-12-26 18:56:58.014038+00:00,2025-12-26 18:56:59.642614+00:00,2025-12-26 19:01:01.854279+00:00,242211.665,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dj0onsj9s73b4lg0g,ibm_fez,Completed,2025-12-26 18:52:51.925978+00:00,2025-12-26 18:52:52.608729+00:00,2025-12-26 18:56:56.067878+00:00,243459.149,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dh1rht8fs73a2ng5g,ibm_fez,Completed,2025-12-26 18:48:39.503473+00:00,2025-12-26 18:48:40.221169+00:00,2025-12-26 18:52:50.168421+00:00,249947.25199999998,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dedbht8fs73a2ndag,ibm_fez,Completed,2025-12-26 18:43:01.192053+00:00,2025-12-26 18:43:02.369307+00:00,2025-12-26 18:48:36.776042+00:00,334406.73500000004,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dce3ht8fs73a2nb2g,ibm_fez,Completed,2025-12-26 18:38:48.411414+00:00,2025-12-26 18:38:49.598917+00:00,2025-12-26 18:42:59.331528+00:00,249732.611,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57dahbht8fs73a2n96g,ibm_fez,Completed,2025-12-26 18:34:45.696401+00:00,2025-12-26 18:34:46.774632+00:00,2025-12-26 18:38:46.601321+00:00,239826.68899999998,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57d8jrht8fs73a2n7d0,ibm_fez,Completed,2025-12-26 18:30:39.556381+00:00,2025-12-26 18:30:40.486932+00:00,2025-12-26 18:34:44.001075+00:00,243514.14299999998,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57d68psmlfc739ij230,ibm_fez,Completed,2025-12-26 18:25:39.574110+00:00,2025-12-26 18:25:40.667510+00:00,2025-12-26 18:30:37.878516+00:00,297211.006,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d57d409smlfc739iivv0,ibm_fez,Completed,2025-12-26 18:20:50.045029+00:00,2025-12-26 18:20:50.625916+00:00,2025-12-26 18:25:37.209247+00:00,286583.331,,,runtime_inputs,156,24568,39920,30512,9408,1,12,"{""sx"": 16988, ""rz"": 13404, ""cz"": 9408, ""x"": 108, ""measure"": 12, ""barrier"": 1}",qiskit,24568,1,26517,13404,4,"{""framework"": ""qiskit"", ""critical_path_length"": 24568, ""connected_components"": 1, ""num_cliffords"": 26517, ""num_non_cliffords"": 13404, ""num_parameters"": 4}"
ibmq,d53dcnbht8fs739uspug,ibm_kingston,Completed,2025-12-20 17:01:17.386612+00:00,2025-12-20 17:02:44.755398+00:00,2025-12-20 17:25:10.491585+00:00,1345736.187,,,runtime_inputs,156,115126,192397,142516,49881,1,20,"{""sx"": 89803, ""rz"": 52134, ""cz"": 49881, ""x"": 559, ""measure"": 20, ""barrier"": 1}",qiskit,115126,1,140264,52134,0,"{""framework"": ""qiskit"", ""critical_path_length"": 115126, ""connected_components"": 1, ""num_cliffords"": 140264, ""num_non_cliffords"": 52134, ""num_parameters"": 0}"
ibmq,d53d6nnp3tbc73amc5i0,ibm_kingston,Completed,2025-12-20 16:48:30.532957+00:00,2025-12-20 17:02:43.784168+00:00,2025-12-20 17:13:03.421367+00:00,619637.199,,,runtime_inputs,156,56864,92582,68908,23674,1,16,"{""sx"": 42524, ""rz"": 26084, ""cz"": 23674, ""x"": 284, ""measure"": 16, ""barrier"": 1}",qiskit,56864,1,66499,26084,0,"{""framework"": ""qiskit"", ""critical_path_length"": 56864, ""connected_components"": 1, ""num_cliffords"": 66499, ""num_non_cliffords"": 26084, ""num_parameters"": 0}"
ibmq,d53d1pfp3tbc73amc15g,ibm_kingston,Completed,2025-12-20 16:37:57.063117+00:00,2025-12-20 16:37:58.012400+00:00,2025-12-20 17:01:11.942262+00:00,1393929.862,,,runtime_inputs,156,125784,206109,156228,49881,1,20,"{""sx"": 89806, ""rz"": 65843, ""cz"": 49881, ""x"": 559, ""measure"": 20, ""barrier"": 1}",qiskit,125784,1,140267,65843,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125784, ""connected_components"": 1, ""num_cliffords"": 140267, ""num_non_cliffords"": 65843, ""num_parameters"": 4}"
ibmq,d53d1mjht8fs739usfv0,ibm_kingston,Completed,2025-12-20 16:37:46.344170+00:00,2025-12-20 16:37:47.322445+00:00,2025-12-20 16:48:27.187744+00:00,639865.299,,,runtime_inputs,156,62135,99431,75757,23674,1,16,"{""sx"": 42527, ""rz"": 32930, ""cz"": 23674, ""x"": 284, ""measure"": 16, ""barrier"": 1}",qiskit,62135,1,66502,32930,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62135, ""connected_components"": 1, ""num_cliffords"": 66502, ""num_non_cliffords"": 32930, ""num_parameters"": 4}"
ibmq,d53bhkgnsj9s73b0p31g,ibm_kingston,Completed,2025-12-20 14:55:14.950210+00:00,2025-12-20 14:55:15.988930+00:00,2025-12-20 15:18:02.308450+00:00,1366319.52,,,runtime_inputs,156,115310,192514,142639,49875,1,20,"{""sx"": 89858, ""rz"": 52248, ""cz"": 49875, ""x"": 513, ""measure"": 20, ""barrier"": 1}",qiskit,115310,1,140267,52248,0,"{""framework"": ""qiskit"", ""critical_path_length"": 115310, ""connected_components"": 1, ""num_cliffords"": 140267, ""num_non_cliffords"": 52248, ""num_parameters"": 0}"
